datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
12/16/2018 9:00:00 PM,12/16/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.58,34.550000,1.060000,-0.090000,True,1
12/16/2018 10:00:00 PM,12/16/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.33,43.850000,1.760000,-0.240000,True,1
12/16/2018 11:00:00 PM,12/16/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.99,41.640000,1.370000,-0.720000,True,1
12/17/2018 12:00:00 AM,12/16/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.06,38.370000,0.940000,-0.630000,True,1
12/17/2018 1:00:00 AM,12/16/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.31,35.410000,0.690000,-0.590000,True,1
12/17/2018 2:00:00 AM,12/16/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.58,32.680000,0.570000,-0.470000,True,1
12/17/2018 3:00:00 AM,12/16/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.89,29.330000,0.220000,0.220000,True,1
12/17/2018 4:00:00 AM,12/16/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.52,28.090000,0.200000,0.370000,True,1
12/17/2018 5:00:00 AM,12/17/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.02,29.320000,0.720000,0.580000,True,1
12/17/2018 6:00:00 AM,12/17/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.09,30.110000,0.630000,0.390000,True,1
12/17/2018 7:00:00 AM,12/17/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.31,29.040000,0.370000,0.360000,True,1
12/17/2018 8:00:00 AM,12/17/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.85,29.500000,0.320000,0.330000,True,1
12/17/2018 9:00:00 AM,12/17/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.96,31.580000,0.150000,0.470000,True,1
12/17/2018 10:00:00 AM,12/17/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.51,32.640000,0.590000,0.540000,True,1
12/17/2018 11:00:00 AM,12/17/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.77,37.320000,0.050000,0.500000,True,1
12/17/2018 12:00:00 PM,12/17/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.41,38.260000,-3.700000,0.550000,True,1
12/17/2018 1:00:00 PM,12/17/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.50,34.800000,-5.250000,0.550000,True,1
12/17/2018 2:00:00 PM,12/17/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.21,33.270000,-5.390000,0.450000,True,1
12/17/2018 3:00:00 PM,12/17/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.17,31.610000,-5.150000,0.590000,True,1
12/17/2018 4:00:00 PM,12/17/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.39,32.910000,-3.200000,0.720000,True,1
12/17/2018 5:00:00 PM,12/17/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.07,32.040000,-1.750000,0.720000,True,1
12/17/2018 6:00:00 PM,12/17/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.29,31.680000,-1.410000,0.800000,True,1
12/17/2018 7:00:00 PM,12/17/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.70,31.920000,-0.570000,0.790000,True,1
12/17/2018 8:00:00 PM,12/17/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.37,33.790000,0.720000,0.700000,True,1
12/17/2018 9:00:00 PM,12/17/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.49,40.210000,2.100000,0.620000,True,1
12/17/2018 10:00:00 PM,12/17/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.20,49.490000,2.250000,1.040000,True,1
12/17/2018 11:00:00 PM,12/17/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.96,48.000000,0.420000,0.620000,True,1
12/18/2018 12:00:00 AM,12/17/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.97,46.870000,0.570000,0.330000,True,1
12/18/2018 1:00:00 AM,12/17/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.46,46.370000,1.450000,0.460000,True,1
12/18/2018 2:00:00 AM,12/17/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.49,43.800000,1.910000,0.400000,True,1
12/18/2018 3:00:00 AM,12/17/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.93,38.240000,1.560000,0.750000,True,1
12/18/2018 4:00:00 AM,12/17/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.41,35.080000,1.990000,0.680000,True,1
12/18/2018 5:00:00 AM,12/18/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.20,29.010000,0.230000,0.580000,True,1
12/18/2018 6:00:00 AM,12/18/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.78,28.580000,0.210000,0.590000,True,1
12/18/2018 7:00:00 AM,12/18/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.35,28.200000,0.330000,0.520000,True,1
12/18/2018 8:00:00 AM,12/18/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.80,28.530000,0.240000,0.490000,True,1
12/18/2018 9:00:00 AM,12/18/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.89,29.060000,-0.250000,0.420000,True,1
12/18/2018 10:00:00 AM,12/18/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.43,31.540000,-1.220000,0.330000,True,1
12/18/2018 11:00:00 AM,12/18/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.54,37.070000,-3.790000,-0.680000,True,1
12/18/2018 12:00:00 PM,12/18/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.33,42.600000,-6.840000,-0.890000,True,1
12/18/2018 1:00:00 PM,12/18/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.62,36.670000,-4.250000,-0.700000,True,1
12/18/2018 2:00:00 PM,12/18/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.91,34.780000,-3.370000,-0.760000,True,1
12/18/2018 3:00:00 PM,12/18/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.11,33.640000,-2.680000,-0.790000,True,1
12/18/2018 4:00:00 PM,12/18/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.12,32.510000,-2.190000,-0.420000,True,1
12/18/2018 5:00:00 PM,12/18/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.91,30.400000,-2.170000,-0.340000,True,1
12/18/2018 6:00:00 PM,12/18/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.46,30.820000,-1.360000,-0.280000,True,1
12/18/2018 7:00:00 PM,12/18/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.82,31.060000,-0.710000,-0.050000,True,1
12/18/2018 8:00:00 PM,12/18/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.96,32.170000,0.200000,0.010000,True,1
12/18/2018 9:00:00 PM,12/18/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.89,38.140000,0.060000,0.190000,True,1
12/18/2018 10:00:00 PM,12/18/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.53,51.400000,0.960000,-0.090000,True,1
12/18/2018 11:00:00 PM,12/18/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.41,46.290000,0.450000,-0.570000,True,1
12/19/2018 12:00:00 AM,12/18/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.20,43.980000,0.490000,-0.710000,True,1
12/19/2018 1:00:00 AM,12/18/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.26,38.550000,-0.090000,-0.620000,True,1
12/19/2018 2:00:00 AM,12/18/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.39,37.010000,1.300000,-0.680000,True,1
12/19/2018 3:00:00 AM,12/18/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.74,32.980000,0.780000,-0.540000,True,1
12/19/2018 4:00:00 AM,12/18/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.19,31.000000,1.070000,-0.260000,True,1
12/19/2018 5:00:00 AM,12/19/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.80,29.540000,0.900000,-0.160000,True,1
12/19/2018 6:00:00 AM,12/19/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.21,29.180000,1.130000,-0.160000,True,1
12/19/2018 7:00:00 AM,12/19/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.02,28.910000,1.040000,-0.150000,True,1
12/19/2018 8:00:00 AM,12/19/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.51,29.380000,1.050000,-0.180000,True,1
12/19/2018 9:00:00 AM,12/19/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.16,31.120000,1.280000,-0.320000,True,1
12/19/2018 10:00:00 AM,12/19/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.30,31.840000,0.870000,-0.330000,True,1
12/19/2018 11:00:00 AM,12/19/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.53,40.140000,0.350000,-0.740000,True,1
12/19/2018 12:00:00 PM,12/19/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.08,47.350000,0.350000,-1.080000,True,1
12/19/2018 1:00:00 PM,12/19/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.45,36.880000,-0.700000,-0.870000,True,1
12/19/2018 2:00:00 PM,12/19/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.41,34.730000,-1.060000,-0.620000,True,1
12/19/2018 3:00:00 PM,12/19/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.98,32.480000,-1.050000,-0.450000,True,1
12/19/2018 4:00:00 PM,12/19/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.73,30.910000,-0.500000,-0.320000,True,1
12/19/2018 5:00:00 PM,12/19/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.73,29.730000,-0.660000,-0.340000,True,1
12/19/2018 6:00:00 PM,12/19/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.01,29.150000,-0.570000,-0.290000,True,1
12/19/2018 7:00:00 PM,12/19/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.98,28.890000,-0.040000,-0.050000,True,1
12/19/2018 8:00:00 PM,12/19/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.05,28.730000,-0.430000,0.110000,True,1
12/19/2018 9:00:00 PM,12/19/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.07,33.240000,0.090000,0.080000,True,1
12/19/2018 10:00:00 PM,12/19/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.50,40.120000,0.490000,0.130000,True,1
12/19/2018 11:00:00 PM,12/19/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.61,40.310000,-0.260000,-0.040000,True,1
12/20/2018 12:00:00 AM,12/19/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.79,37.450000,-0.500000,0.160000,True,1
12/20/2018 1:00:00 AM,12/19/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.19,35.160000,-0.080000,0.050000,True,1
12/20/2018 2:00:00 AM,12/19/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.43,32.520000,0.040000,0.050000,True,1
12/20/2018 3:00:00 AM,12/19/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.18,29.570000,0.380000,0.010000,True,1
12/20/2018 4:00:00 AM,12/19/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.16,28.040000,0.590000,0.290000,True,1
12/20/2018 5:00:00 AM,12/20/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.66,25.300000,0.660000,-0.020000,True,1
12/20/2018 6:00:00 AM,12/20/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.44,25.190000,0.690000,0.060000,True,1
12/20/2018 7:00:00 AM,12/20/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.21,24.930000,0.710000,0.010000,True,1
12/20/2018 8:00:00 AM,12/20/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.26,24.880000,0.590000,0.030000,True,1
12/20/2018 9:00:00 AM,12/20/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.02,25.510000,0.480000,0.010000,True,1
12/20/2018 10:00:00 AM,12/20/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.44,27.110000,0.790000,-0.120000,True,1
12/20/2018 11:00:00 AM,12/20/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.27,35.190000,1.020000,-0.100000,True,1
12/20/2018 12:00:00 PM,12/20/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.17,38.700000,-0.610000,0.140000,True,1
12/20/2018 1:00:00 PM,12/20/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.81,34.790000,-0.880000,-0.140000,True,1
12/20/2018 2:00:00 PM,12/20/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.18,33.530000,-0.510000,-0.140000,True,1
12/20/2018 3:00:00 PM,12/20/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.01,33.420000,-0.620000,0.030000,True,1
12/20/2018 4:00:00 PM,12/20/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.79,31.430000,-0.380000,0.020000,True,1
12/20/2018 5:00:00 PM,12/20/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.23,29.530000,-0.780000,0.080000,True,1
12/20/2018 6:00:00 PM,12/20/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.35,28.760000,-0.800000,0.210000,True,1
12/20/2018 7:00:00 PM,12/20/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.56,28.230000,-0.740000,0.410000,True,1
12/20/2018 8:00:00 PM,12/20/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.93,27.520000,-0.910000,0.500000,True,1
12/20/2018 9:00:00 PM,12/20/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.18,31.170000,-0.610000,0.600000,True,1
12/20/2018 10:00:00 PM,12/20/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.15,35.970000,-0.820000,0.640000,True,1
12/20/2018 11:00:00 PM,12/20/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.36,33.200000,-1.670000,0.510000,True,1
12/21/2018 12:00:00 AM,12/20/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.94,31.140000,-1.140000,0.340000,True,1
12/21/2018 1:00:00 AM,12/20/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.16,29.510000,-1.050000,0.400000,True,1
12/21/2018 2:00:00 AM,12/20/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.08,26.710000,-0.860000,0.490000,True,1
12/21/2018 3:00:00 AM,12/20/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.74,24.510000,-0.600000,0.370000,True,1
12/21/2018 4:00:00 AM,12/20/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.17,23.050000,-0.510000,0.390000,True,1
12/21/2018 5:00:00 AM,12/21/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.23,24.270000,0.080000,0.960000,True,1
12/21/2018 6:00:00 AM,12/21/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.47,23.470000,0.060000,0.940000,True,1
12/21/2018 7:00:00 AM,12/21/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.30,22.800000,-0.350000,0.850000,True,1
12/21/2018 8:00:00 AM,12/21/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.11,22.330000,-0.560000,0.780000,True,1
12/21/2018 9:00:00 AM,12/21/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.54,22.420000,-0.870000,0.750000,True,1
12/21/2018 10:00:00 AM,12/21/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.33,22.710000,-1.340000,0.720000,True,1
12/21/2018 11:00:00 AM,12/21/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.03,25.870000,-1.940000,0.780000,True,1
12/21/2018 12:00:00 PM,12/21/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.37,29.020000,-3.160000,0.810000,True,1
12/21/2018 1:00:00 PM,12/21/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.43,28.550000,-2.440000,0.560000,True,1
12/21/2018 2:00:00 PM,12/21/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.32,27.750000,-2.060000,0.490000,True,1
12/21/2018 3:00:00 PM,12/21/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.86,27.990000,-2.220000,0.350000,True,1
12/21/2018 4:00:00 PM,12/21/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.57,27.130000,-1.860000,0.420000,True,1
12/21/2018 5:00:00 PM,12/21/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.38,26.150000,-1.760000,0.530000,True,1
12/21/2018 6:00:00 PM,12/21/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.67,25.520000,-1.620000,0.470000,True,1
12/21/2018 7:00:00 PM,12/21/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.30,25.390000,-1.470000,0.560000,True,1
12/21/2018 8:00:00 PM,12/21/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.77,24.760000,-1.580000,0.570000,True,1
12/21/2018 9:00:00 PM,12/21/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.44,28.640000,-1.660000,0.860000,True,1
12/21/2018 10:00:00 PM,12/21/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.06,33.320000,-2.520000,0.780000,True,1
12/21/2018 11:00:00 PM,12/21/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.14,31.710000,-1.800000,0.370000,True,1
12/22/2018 12:00:00 AM,12/21/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.60,29.710000,-2.460000,0.570000,True,1
12/22/2018 1:00:00 AM,12/21/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.44,29.910000,-2.150000,0.620000,True,1
12/22/2018 2:00:00 AM,12/21/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.41,26.780000,-1.110000,0.480000,True,1
12/22/2018 3:00:00 AM,12/21/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.92,25.980000,-0.260000,0.320000,True,1
12/22/2018 4:00:00 AM,12/21/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.85,23.970000,0.000000,0.120000,True,1
12/22/2018 5:00:00 AM,12/22/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.40,23.610000,-0.030000,0.240000,True,1
12/22/2018 6:00:00 AM,12/22/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.81,22.790000,-0.030000,0.010000,True,1
12/22/2018 7:00:00 AM,12/22/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.23,21.760000,-0.380000,-0.090000,True,1
12/22/2018 8:00:00 AM,12/22/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.28,21.790000,-0.400000,-0.090000,True,1
12/22/2018 9:00:00 AM,12/22/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.60,21.980000,-0.520000,-0.100000,True,1
12/22/2018 10:00:00 AM,12/22/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.10,22.260000,-0.910000,0.070000,True,1
12/22/2018 11:00:00 AM,12/22/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.16,23.570000,-0.790000,0.200000,True,1
12/22/2018 12:00:00 PM,12/22/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.48,24.180000,-2.310000,0.010000,True,1
12/22/2018 1:00:00 PM,12/22/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.03,27.720000,-1.490000,0.180000,True,1
12/22/2018 2:00:00 PM,12/22/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.09,29.960000,-0.490000,0.360000,True,1
12/22/2018 3:00:00 PM,12/22/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.99,30.020000,-0.170000,0.200000,True,1
12/22/2018 4:00:00 PM,12/22/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.28,27.400000,-0.150000,0.270000,True,1
12/22/2018 5:00:00 PM,12/22/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.35,25.530000,-0.090000,0.270000,True,1
12/22/2018 6:00:00 PM,12/22/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.33,24.450000,-0.090000,0.210000,True,1
12/22/2018 7:00:00 PM,12/22/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.79,23.830000,-0.080000,0.120000,True,1
12/22/2018 8:00:00 PM,12/22/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.74,23.830000,-0.070000,0.160000,True,1
12/22/2018 9:00:00 PM,12/22/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.51,27.170000,0.310000,0.350000,True,1
12/22/2018 10:00:00 PM,12/22/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.27,36.160000,0.390000,0.500000,True,1
12/22/2018 11:00:00 PM,12/22/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.32,34.790000,0.230000,0.240000,True,1
12/23/2018 12:00:00 AM,12/22/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.89,33.190000,0.250000,0.050000,True,1
12/23/2018 1:00:00 AM,12/22/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.47,33.480000,0.000000,0.010000,True,1
12/23/2018 2:00:00 AM,12/22/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.30,30.380000,0.000000,0.080000,True,1
12/23/2018 3:00:00 AM,12/22/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.90,26.960000,0.000000,0.060000,True,1
12/23/2018 4:00:00 AM,12/22/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.32,25.360000,0.000000,0.040000,True,1
12/23/2018 5:00:00 AM,12/23/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.53,24.520000,0.090000,-0.100000,True,1
12/23/2018 6:00:00 AM,12/23/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.15,24.010000,0.140000,-0.280000,True,1
12/23/2018 7:00:00 AM,12/23/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.35,23.150000,0.210000,-0.410000,True,1
12/23/2018 8:00:00 AM,12/23/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.48,23.250000,0.200000,-0.430000,True,1
12/23/2018 9:00:00 AM,12/23/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.63,23.370000,0.210000,-0.470000,True,1
12/23/2018 10:00:00 AM,12/23/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.05,23.930000,0.310000,-0.430000,True,1
12/23/2018 11:00:00 AM,12/23/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.30,25.180000,0.290000,-0.410000,True,1
12/23/2018 12:00:00 PM,12/23/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.02,26.720000,0.210000,-0.510000,True,1
12/23/2018 1:00:00 PM,12/23/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.68,28.370000,0.060000,-0.370000,True,1
12/23/2018 2:00:00 PM,12/23/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.45,28.320000,-0.030000,-0.100000,True,1
12/23/2018 3:00:00 PM,12/23/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.53,26.440000,-0.030000,-0.060000,True,1
12/23/2018 4:00:00 PM,12/23/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.98,24.960000,0.060000,-0.080000,True,1
12/23/2018 5:00:00 PM,12/23/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.22,24.250000,-0.040000,0.070000,True,1
